"id","type_species","species","author","subspecies","common_name","higher_taxa","species_number","changes","description","created_at","updated_at"
11345,1,"Xenagama batillifera","(VAILLANT 1882)","","E: Vaillant’s Strange Agama, (Dwarf) Turnip Tail Agama","Agamidae (Agaminae), Sauria, Iguania, Squamata (lizards)",20028,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11344,0,"Xantusia wigginsi","SAVAGE 1952","","E: Wiggins' Desert Night Lizard
S: Nocturna de Wiggins","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20027,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11343,1,"Xantusia vigilis","BAIRD 1859","","E: Desert Night Lizard
E: Sierra Night Lizard [sierrae]
E: Utah Night Lizard [utahensis]
E: Desert Night Lizard [vigilis]
S: Nocturna de las Yucas","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20026,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11342,0,"Xantusia sierrae","BEZY 1967","","E: Sierra Night Lizard","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20025,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11341,0,"Xantusia sherbrookei","BEZY, BEZY & BOLLES 2008","","","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20024,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11340,0,"Xantusia sanchezi","BEZY & FLORES-VILLELA 1999","","E: Sanchez's Night Lizard
S: Nocturna de Sanchez","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20023,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11339,0,"Xantusia riversiana","COPE 1883","Xantusia riversiana reticulata SMITH 1946
Xantusia riversiana riversiana COPE 1883","Island Night Lizard
riversiana: San Nicolas Night Lizard
reticulata: San Clemente Night Lizard","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20022,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11338,0,"Xantusia jaycolei","BEZY, BEZY & BOLLES 2008","","","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20021,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11337,0,"Xantusia henshawi","STEJNEGER 1893","","E: Granite Night Lizard
S: Nocturna de Granito","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20020,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11336,0,"Xantusia gracilis","GRISMER & GALVAN 1986","","E: Sandstone Night Lizard","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20019,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11335,0,"Xantusia gilberti","VAN DENBURGH 1895","","E: Baja California Night Lizard
S: Nocturna de Baja California","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20018,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11334,0,"Xantusia extorris","WEBB 1965","","E: Durangoan Night Lizard
S: Nocturna de Durango","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20017,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11333,0,"Xantusia bolsonae","WEBB 1970","","E: Bolson Night Lizard
S: Nocturna del Bolsón","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20016,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11332,0,"Xantusia bezyi","PAPENFUSS, MACEY & SCHULTE 2001","","E: Bezy's Night Lizard","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20015,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11331,0,"Xantusia arizonae","KLAUBER 1931","","E: Arizona Night Lizard","Xantusiidae (Xantusiinae), Scincoidea, Sauria, Squamata (lizards)",20014,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11330,1,"Woodworthia maculata","(GRAY 1845)","","E: Raukawa gecko","Diplodactylidae, Gekkota, Sauria, Squamata (lizards: geckos)",20013,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11329,0,"Woodworthia chrysosiretica","(ROBB 1980)","","E: Gold-stripe gecko, Golden Sticky-toed Gecko","Diplodactylidae, Gekkota, Sauria, Squamata (lizards: geckos)",20012,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11328,0,"Woodworthia brunnea","(COPE 1869)","","E: Canterbury Gecko","Diplodactylidae, Gekkota, Sauria, Squamata (lizards: geckos)",20011,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11327,1,"Wilsonosaura josyi","KÖHLER 2003","","","Gymnophthalmidae (Cercosaurinae), Sauria, Gymnophthalmoidea, Squamata (lizards)",14009,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11326,0,"Walterinnesia morgani","(MOCQUARD 1905)","","","Elapidae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20010,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11325,1,"Walterinnesia aegyptia","LATASTE 1887","","E: Desert Cobra
G: Schwarze Wüsten-Kobra","Elapidae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20009,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11324,1,"Wallaceophis gujaratensis","MIRZA, VYAS, PATEL, MAHETA & SANAP 2016","","E: Wallace’s striped snake/ Wallace’s racer","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20382,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11323,0,"Voeltzkowia yamagishii","SAKATA & HIKIDA 2003","","","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",18615,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11322,0,"Voeltzkowia mobydick","MIRALLES, ANJERINIAINA, HIPSLEY, MÜLLER, GLAW & VENCES 2012","","","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",18614,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11321,1,"Voeltzkowia mira","BOETTGER 1893","","","Scincidae, Scincinae, Scincoidea, Sauria, Squamata (lizards)",20006,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11320,1,"Virginia valeriae","BAIRD & GIRARD 1853","Virginia valeriae elegans KENNICOTT 1859
Virginia valeriae pulchra (RICHMOND 1954)
Virginia valeriae valeriae BAIRD & GIRARD 1853","E: Smooth Earth Snake
elegans: Western Earth Snake
pulchra: Mountain Earth Snake
valeriae: Eastern Earth Snake
G: Glatte Erdschlange","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20003,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11319,0,"Vipera walser","GHIELMI, MENEGON, MARSDEN, LADDAGA & URSENBACHER 2016","","G: Piemont-Viper","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20554,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11318,0,"Vipera ursinii","(BONAPARTE 1835)","Vipera ursinii macrops (MÉHELY 1911)
Vipera ursinii moldavica NILSON, ANDRÉN & JOGER 1993
Vipera ursinii rakosiensis MÉHELY 1893
Vipera ursinii ursinii (BONAPARTE 1835)","E: Meadow Viper, Orsinis Viper
G: Wiesenotter; rakosiensis: Ungarische Wiesenotter
Croatian: planinski žutokrug","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20002,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11317,0,"Vipera transcaucasiana","BOULENGER 1913","","","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20001,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11316,0,"Vipera seoanei","LATASTE 1879","Vipera seoanei seoanei LATASTE 1879
Vipera seoanei cantabrica BRAÑA & BAS 1983","E: Portugese Viper
G: Nordiberische Kreuzotter","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19999,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11315,0,"Vipera sakoi","TUNIYEV, AVCI, TUNIYEV, ILGAZ, OLGUN, PETROVA, BODROV, GENIEZ & TEYNIÉ 2018","","E: Sako’s Viper","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",21831,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11314,0,"Vipera renardi","(CHRISTOPH 1861)","Vipera renardi renardi (CHRISTOPH 1861)
Vipera renardi bashkirovi GARANIN, PAVLOV & BAKIEV in BAKIEV et al. 2004
Vipera renardi parursinii NILSON & ANDRÉN 2001
Vipera renardi puzanovi KUKUSKIN 2009
Vipera renardi tienshanica NILSON & ANDRÉN 2001","E: Steppe Viper
G: Steppenotter
Russian: Степная гадюка
Chinese: 东方蝰","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19998,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11313,0,"Vipera orlovi","TUNIYEV & OSTROVSKIKH 2001","","Russian: Гадюка Орлова","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19996,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11312,0,"Vipera nikolskii","VEDMEDERYA, GRUBANT & RUDAJEWA 1986","","E: Adder, Northern Viper
G: Kreuzotter
E: Nikolsky's Viper [nikolskii]
G: Waldsteppen-Otter [nikolskii]
Croatian: riđovka
Russian: Обыкновенная гадюка","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",22036,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11311,0,"Vipera monticola","SAINT GIRONS 1953","","E: Mountain Viper","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19994,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11310,0,"Vipera lotievi","NILSON, TUNIYEV, ORLOV, HOGGREN & ANDREN 1995","","E: Lotiev’s viper
G: Lotievs Otter
Russian: Гадюка Лотиева","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19992,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11309,0,"Vipera latastei","BOSCA 1878","Vipera latastei latastei BOSCA 1878
Vipera latastei gaditana SAINT GIRONS 1977","E: Lataste’s Viper
G: Stülpnasenotter","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19991,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11308,0,"Vipera kaznakovi","NIKOLSKY 1909","","E: Caucasus Viper
E: Magnificent (or Relic) viper [magnifica]
G: Kaukasusotter
Russian: Кавказская гадюка, или Гадюка Казнакова
Russian: Великолепная гадюка [magnifica]","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19990,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11307,0,"Vipera graeca","(NILSON & ANDRÉN 1988)","","E: Greek Meadow Viper
G: Griechische Wiesenotter","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20793,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11306,0,"Vipera eriwanensis","(REUSS 1933)","Vipera eriwanensis eriwanensis (REUSS 1933)
Vipera eriwanensis ebneri KNOEPFFLER & SOCHUREK 1955","","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19989,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11305,0,"Vipera dinniki","NIKOLSKY 1913","","E: Dinnik's Viper
G: Westkaukasische-Kreuzotter, Dinnikis Kaukasusotter
Russian: Гадюка Динника","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19988,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11304,0,"Vipera darevskii","VEDMEDERJA, ORLOV & TUNIYEV 1986","Vipera darevskii darevskii VEDMEDERJA, ORLOV & TUNIYEV 1986
Vipera darevskii kumlutasi (TUNIYEV, AVCI, TUNIYEV, ILGAZ, OLGUN, PETROVA, BODROV, GENIEZ & TEYNIÉ 2018)
Vipera darevskii olguni (TUNIYEV, AVCI, TUNIYEV, AGASIAN & AGASIAN 2012
Vipera darevskii uzumorum (TUNIYEV, AVCI, TUNIYEV, ILGAZ, OLGUN, PETROVA, BODROV, GENIEZ & TEYNIÉ 2018)","E: Darevsky's Viper
G: Darevski-Kreuzotter, Darevsky's Kaukasusotter","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19987,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11303,0,"Vipera berus","(LINNAEUS 1758)","Vipera berus barani BÖHME & JOGER 1983
Vipera berus berus (LINNAEUS 1758)
Vipera berus bosniensis (BOETTGER 1889)
Vipera berus sachalinensis TZAREVSKY 1917","E: Adder, Northern Viper
G: Kreuzotter
E: Nikolsky's Viper [nikolskii]
G: Waldsteppen-Otter [nikolskii]
Croatian: riđovka
Russian: Обыкновенная гадюка
Chinese: 极北蝰","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19986,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11302,1,"Vipera aspis","(LINNAEUS 1758)","Vipera aspis aspis (LINNAEUS 1758)
Vipera aspis atra MEISNER 1820
Vipera aspis francisciredi LAURENTI 1768
Vipera aspis hugyi SCHINZ 1833
Vipera aspis zinnikeri KRAMER 1958","E: Asp Viper
G: Aspisviper","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19984,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11301,0,"Vipera anatolica","EISELT & BARAN 1970","Vipera anatolica anatolica EISELT & BARAN 1970
Vipera anatolica senliki GÖÇMEN, MEBERT, KARIŞ, OǦUZ & URSENBACHER 2017","E: Anatolian Meadow Viper
G: Anatolische Wiesenotter","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19983,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11300,0,"Vipera ammodytes","(LINNAEUS 1758)","Vipera ammodytes ammodytes LINNAEUS 1758
Vipera ammodytes meridionalis BOULENGER 1903
Vipera ammodytes montandoni BOULENGER 1904","E: Nose-horned Viper, Sand Viper
G: Europäische Hornotter, Europäische Sandotter
Croatian: poskok","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19982,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11299,0,"Vipera altaica","TUNIYEV, NILSON & ANDRÉN 2010","","","Viperidae, Viperinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19981,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11298,1,"Vijayachelys silvatica","(HENDERSON 1912)","","E: Cochin Forest Cane Turtle
G: Gelbkopf-Erdschildkröte","Geoemydidae (Geoemydinae), Testudinoidea, Testudines (turtles)",19980,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11297,1,"Vietnascincus rugosus","DAREVSKY & ORLOV 1994","","","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19979,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11296,1,"Vhembelacerta rupicola","(FITZSIMONS 1933)","","E: Soutpansberg Rock Lizard","Lacertidae, Eremiadinae, Sauria, Lacertoidea, Squamata (lizards)",19978,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11295,0,"Vermicella vermiformis","KEOGH & SMITH 1996","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19977,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11294,0,"Vermicella snelli","STORR 1968","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19976,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11293,0,"Vermicella parscauda","DEREZ, ARBUCKLE, RUAN, XIE, HUANG, DIBBEN, SHI, VONK & FRY 2018","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",21623,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11292,0,"Vermicella multifasciata","(LONGMAN 1915)","","E: Northern Bandy Bandy","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19975,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11291,0,"Vermicella intermedia","KEOGH & SMITH 1996","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19974,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11290,1,"Vermicella annulata","(GRAY 1841)","","E: Eastern Bandy-bandy, Bandy Bandy
G: Bandy-Bandy","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19972,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11289,1,"Varzea bistriata","(SPIX 1825)","","E: Two-striped Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19971,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11288,0,"Varzea altamazonica","(MIRALLES, BARRIO-AMOROS, RIVAS, CHAPARRO-AUZA 2006)","","","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19970,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11287,0,"Varanus zugorum","BÖHME & ZIEGLER 2005","","","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19969,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11286,0,"Varanus yuwonoi","HARVEY & BARKER 1998","","","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19968,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11285,0,"Varanus yemenensis","BÖHME, JOGER & SCHÄTTI 1989","","E: Yemen Monitor
G: Jemenwaran","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19967,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11284,1,"Varanus varius","(SHAW 1790)","","E: Lace Monitor
G: Buntwaran","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19966,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11283,0,"Varanus tsukamotoi","(KISHIDA 1929)","","E: Mariana monitor, Saipan monitor
G: Maraiana-Waran
Japanese: Tsukamoto Ohtokage","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",23071,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11282,0,"Varanus tristis","SCHLEGEL 1839","Varanus tristis tristis (SCHLEGEL 1839)
Varanus tristis orientalis FRY 1913","tristis: Black-tailed Monitor, Black-headed Monitor
orientalis: (E) Freckled Monitor, (G) Trauerwaran, Getüpfelter Baumwaran","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19965,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11281,0,"Varanus togianus","(PETERS 1872)","","","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19964,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11280,0,"Varanus timorensis","(GRAY 1831)","","E: Spotted Tree Monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19963,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11279,0,"Varanus telenesetes","SPRACKLAND 1991","","","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19962,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11278,0,"Varanus storri","MERTENS 1966","Varanus storri storri MERTENS 1966
Varanus storri ocreatus STORR 1980","E: Storr's Monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19961,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11277,0,"Varanus spinulosus","MERTENS 1941","","E: Solomon Island Spiny Monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19960,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11276,0,"Varanus spenceri","LUCAS & FROST 1903","","E: Spencer's Monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19959,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11275,0,"Varanus sparnus","DOUGHTY, KEALLEY, FITCH & DONNELLAN 2014","","E: Dampier Peninsula Goanna","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",20126,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11274,0,"Varanus similis","MERTENS 1958","","","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19958,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11273,0,"Varanus semotus","WEIJOLA, DONNELLAN & LINDQVIST 2016","","E: Mussau Monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",20339,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11272,0,"Varanus semiremex","PETERS 1869","","E: Rusty Monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19957,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11271,0,"Varanus scalaris","MERTENS 1941","","","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19956,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11270,0,"Varanus samarensis","KOCH, GAULKE & BÖHME 2010","","E: Samar water monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19955,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11269,0,"Varanus salvator","(LAURENTI 1768)","Varanus salvator salvator (LAURENTI 1768)
Varanus salvator andamanensis DERANIYAGALA 1944
Varanus salvator bivittatus (KUHL 1820)
Varanus salvator macromaculatus DERANIYAGALA 1944
Varanus salvator ziegleri KOCH & BÖHME 2010","E: Common Water Monitor
G: Bindenwaran
Chinese: 圆鼻巨蜥","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19954,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11268,0,"Varanus salvadorii","(PETERS & DORIA 1878)","","E: Crocodile Monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19953,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11267,0,"Varanus rudicollis","(GRAY 1845)","","E: Roughneck Monitor
G: Rauhnackenwaran","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19952,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
11266,0,"Varanus rosenbergi","MERTENS 1957","","E: Heath Monitor","Varanidae, Platynota, Varanoidea, Anguimorpha, Sauria, Squamata (lizards)",19951,"",NULL,"2021-04-30 18:54:01","2021-04-30 18:54:01"
